date,mins,tasklabel,tasktype,week_idx,month_idx,year_idx,year
2021-09-09,80,Reading groups,Community,1,1,1,2021
2021-09-09,32,PhD admin,Admin,1,1,1,2021
2021-09-09,118,PhD admin,Admin,1,1,1,2021
2021-09-10,24,PhD admin,Admin,1,1,1,2021
2021-09-13,105,PhD admin,Admin,2,1,1,2021
2021-09-13,60,PhD admin,Admin,2,1,1,2021
2021-09-13,270,PhD admin,Admin,2,1,1,2021
2021-09-14,39,PhD admin,Admin,2,1,1,2021
2021-09-14,50,PhD admin,Admin,2,1,1,2021
2021-09-14,80,PhD admin,Admin,2,1,1,2021
2021-09-14,25,PhD admin,Admin,2,1,1,2021
2021-09-17,83,Required courses,Coursework,2,1,1,2021
2021-09-18,65,Required courses,Coursework,2,1,1,2021
2021-09-18,5,PhD admin,Admin,2,1,1,2021
2021-09-20,84,Reading,Research,3,1,1,2021
2021-09-20,86,Reading,Research,3,1,1,2021
2021-09-20,145,Required courses,Coursework,3,1,1,2021
2021-09-20,9,PhD admin,Admin,3,1,1,2021
2021-09-20,81,PhD admin,Admin,3,1,1,2021
2021-09-21,55,Reading,Research,3,1,1,2021
2021-09-21,200,Reading,Research,3,1,1,2021
2021-09-22,50,Reading groups,Community,3,1,1,2021
2021-09-22,30,Reading,Research,3,1,1,2021
2021-09-23,27,Reading groups,Community,3,1,1,2021
2021-09-23,84,Reading,Research,3,1,1,2021
2021-09-24,35,Reading,Research,3,1,1,2021
2021-09-27,50,Required courses,Coursework,4,1,1,2021
2021-09-27,91,Required courses,Coursework,4,1,1,2021
2021-09-27,22,Supervision,Research,4,1,1,2021
2021-09-27,100,Supervision,Research,4,1,1,2021
2021-09-28,70,CLE talks,Community,4,1,1,2021
2021-09-28,40,Reading,Research,4,1,1,2021
2021-09-29,53,Reading groups,Community,4,1,1,2021
2021-09-29,29,Reading groups,Community,4,1,1,2021
2021-09-29,28,Reading,Research,4,1,1,2021
2021-09-29,101,Reading,Research,4,1,1,2021
2021-09-29,25,Reading,Research,4,1,1,2021
2021-09-29,147,Reading,Research,4,1,1,2021
2021-09-30,109,Reading,Research,4,1,1,2021
2021-09-30,111,Reading,Research,4,1,1,2021
2021-09-30,208,Reading,Research,4,1,1,2021
2021-09-30,10,Reading,Research,4,1,1,2021
2021-10-01,65,Talks/conferences,Community,4,2,1,2021
2021-10-01,5,Reading,Research,4,2,1,2021
2021-10-01,35,Reading,Research,4,2,1,2021
2021-10-01,63,Reading,Research,4,2,1,2021
2021-10-01,122,Reading,Research,4,2,1,2021
2021-10-02,193,Required courses,Coursework,4,2,1,2021
2021-10-02,78,Required courses,Coursework,4,2,1,2021
2021-10-04,240,Talks/conferences,Community,5,2,1,2021
2021-10-04,120,Talks/conferences,Community,5,2,1,2021
2021-10-05,95,Talks/conferences,Community,5,2,1,2021
2021-10-05,180,Talks/conferences,Community,5,2,1,2021
2021-10-06,90,Talks/conferences,Community,5,2,1,2021
2021-10-06,150,Talks/conferences,Community,5,2,1,2021
2021-10-06,17,Talks/conferences,Community,5,2,1,2021
2021-10-06,103,Required courses,Coursework,5,2,1,2021
2021-10-07,80,Talks/conferences,Community,5,2,1,2021
2021-10-07,150,Required courses,Coursework,5,2,1,2021
2021-10-07,90,Required courses,Coursework,5,2,1,2021
2021-10-07,188,Supervision,Research,5,2,1,2021
2021-10-08,91,Organising talks/conferences,Community,5,2,1,2021
2021-10-08,65,Talks/conferences,Community,5,2,1,2021
2021-10-08,236,Required courses,Coursework,5,2,1,2021
2021-10-08,10,Required courses,Coursework,5,2,1,2021
2021-10-08,73,Required courses,Coursework,5,2,1,2021
2021-10-08,53,Required courses,Coursework,5,2,1,2021
2021-10-09,98,Required courses,Coursework,5,2,1,2021
2021-10-11,33,Organising talks/conferences,Community,6,2,1,2021
2021-10-11,79,Required courses,Coursework,6,2,1,2021
2021-10-11,59,Required courses,Coursework,6,2,1,2021
2021-10-11,90,Required courses,Coursework,6,2,1,2021
2021-10-11,116,Supervision,Research,6,2,1,2021
2021-10-12,89,CLE talks,Community,6,2,1,2021
2021-10-12,37,Reading,Research,6,2,1,2021
2021-10-12,189,Reading,Research,6,2,1,2021
2021-10-12,115,Required courses,Coursework,6,2,1,2021
2021-10-12,19,PhD admin,Admin,6,2,1,2021
2021-10-13,95,Reading groups,Community,6,2,1,2021
2021-10-13,10,Organising talks/conferences,Community,6,2,1,2021
2021-10-13,131,Reading,Research,6,2,1,2021
2021-10-13,185,Reading,Research,6,2,1,2021
2021-10-13,20,Required courses,Coursework,6,2,1,2021
2021-10-13,9,Required courses,Coursework,6,2,1,2021
2021-10-14,67,Talks/conferences,Community,6,2,1,2021
2021-10-14,204,Reading,Research,6,2,1,2021
2021-10-14,178,Reading,Research,6,2,1,2021
2021-10-14,28,Reading,Research,6,2,1,2021
2021-10-15,63,Talks/conferences,Community,6,2,1,2021
2021-10-15,95,Reading,Research,6,2,1,2021
2021-10-15,20,Reading,Research,6,2,1,2021
2021-10-15,147,Required courses,Coursework,6,2,1,2021
2021-10-18,37,Reading,Research,7,2,1,2021
2021-10-18,131,Required courses,Coursework,7,2,1,2021
2021-10-18,33,Required courses,Coursework,7,2,1,2021
2021-10-18,110,Required courses,Coursework,7,2,1,2021
2021-10-18,110,Supervision,Research,7,2,1,2021
2021-10-19,18,Reading,Research,7,2,1,2021
2021-10-19,22,Reading,Research,7,2,1,2021
2021-10-19,194,Reading,Research,7,2,1,2021
2021-10-19,55,Required courses,Coursework,7,2,1,2021
2021-10-19,17,Required courses,Coursework,7,2,1,2021
2021-10-19,73,Required courses,Coursework,7,2,1,2021
2021-10-19,55,PhD admin,Admin,7,2,1,2021
2021-10-20,33,Reading groups,Community,7,2,1,2021
2021-10-20,60,Reading groups,Community,7,2,1,2021
2021-10-20,96,Reading,Research,7,2,1,2021
2021-10-20,67,Reading,Research,7,2,1,2021
2021-10-20,14,Supervision,Research,7,2,1,2021
2021-10-20,57,Supervision,Research,7,2,1,2021
2021-10-21,50,Talks/conferences,Community,7,2,1,2021
2021-10-21,60,Reading,Research,7,2,1,2021
2021-10-21,20,Required courses,Coursework,7,2,1,2021
2021-10-21,68,Supervision,Research,7,2,1,2021
2021-10-21,69,Supervision,Research,7,2,1,2021
2021-10-22,105,Required courses,Coursework,7,2,1,2021
2021-10-22,30,Required courses,Coursework,7,2,1,2021
2021-10-22,11,Required courses,Coursework,7,2,1,2021
2021-10-25,24,Reading,Research,8,2,1,2021
2021-10-25,60,Required courses,Coursework,8,2,1,2021
2021-10-25,68,Required courses,Coursework,8,2,1,2021
2021-10-25,18,PhD admin,Admin,8,2,1,2021
2021-10-25,53,Supervision,Research,8,2,1,2021
2021-10-25,90,Supervision,Research,8,2,1,2021
2021-10-25,45,Supervision,Research,8,2,1,2021
2021-10-26,96,CLE talks,Community,8,2,1,2021
2021-10-26,180,Reading,Research,8,2,1,2021
2021-10-26,45,Reading,Research,8,2,1,2021
2021-10-26,93,Reading,Research,8,2,1,2021
2021-10-27,56,Reading groups,Community,8,2,1,2021
2021-10-27,51,Reading,Research,8,2,1,2021
2021-10-27,96,Reading,Research,8,2,1,2021
2021-10-27,86,Reading,Research,8,2,1,2021
2021-10-27,174,Reading,Research,8,2,1,2021
2021-10-28,90,Talks/conferences,Community,8,2,1,2021
2021-10-28,50,Reading,Research,8,2,1,2021
2021-10-28,60,Reading,Research,8,2,1,2021
2021-10-28,96,Reading,Research,8,2,1,2021
2021-10-28,132,Reading,Research,8,2,1,2021
2021-10-29,20,Organising talks/conferences,Community,8,2,1,2021
2021-10-29,180,Reading,Research,8,2,1,2021
2021-10-29,186,Reading,Research,8,2,1,2021
2021-10-29,98,Reading,Research,8,2,1,2021
2021-10-30,172,Reading,Research,8,2,1,2021
2021-10-30,121,Reading,Research,8,2,1,2021
2021-11-01,110,Required courses,Coursework,9,3,1,2021
2021-11-01,79,Required courses,Coursework,9,3,1,2021
2021-11-01,24,Required courses,Coursework,9,3,1,2021
2021-11-01,18,Supervision,Research,9,3,1,2021
2021-11-01,90,Supervision,Research,9,3,1,2021
2021-11-02,5,Organising talks/conferences,Community,9,3,1,2021
2021-11-02,65,Talks/conferences,Community,9,3,1,2021
2021-11-02,79,Reading,Research,9,3,1,2021
2021-11-02,146,Reading,Research,9,3,1,2021
2021-11-02,118,Reading,Research,9,3,1,2021
2021-11-03,193,Reading,Research,9,3,1,2021
2021-11-03,100,Reading,Research,9,3,1,2021
2021-11-03,21,Reading,Research,9,3,1,2021
2021-11-03,151,Reading,Research,9,3,1,2021
2021-11-03,105,PhD admin,Admin,9,3,1,2021
2021-11-04,120,Reading,Research,9,3,1,2021
2021-11-04,60,Reading,Research,9,3,1,2021
2021-11-04,63,Reading,Research,9,3,1,2021
2021-11-04,32,Reading,Research,9,3,1,2021
2021-11-04,165,PhD admin,Admin,9,3,1,2021
2021-11-05,76,Reading,Research,9,3,1,2021
2021-11-05,85,Reading,Research,9,3,1,2021
2021-11-05,145,Reading,Research,9,3,1,2021
2021-11-05,45,Reading,Research,9,3,1,2021
2021-11-06,25,Required courses,Coursework,9,3,1,2021
2021-11-06,8,Supervision,Research,9,3,1,2021
2021-11-08,17,Reading,Research,10,3,1,2021
2021-11-08,64,Required courses,Coursework,10,3,1,2021
2021-11-08,22,Required courses,Coursework,10,3,1,2021
2021-11-08,90,Supervision,Research,10,3,1,2021
2021-11-08,95,Supervision,Research,10,3,1,2021
2021-11-09,95,CLE talks,Community,10,3,1,2021
2021-11-10,20,Reading groups,Community,10,3,1,2021
2021-11-10,50,Reading groups,Community,10,3,1,2021
2021-11-10,26,Reading groups,Community,10,3,1,2021
2021-11-10,172,Required courses,Coursework,10,3,1,2021
2021-11-10,30,Required courses,Coursework,10,3,1,2021
2021-11-11,262,Required courses,Coursework,10,3,1,2021
2021-11-11,159,Required courses,Coursework,10,3,1,2021
2021-11-12,109,Reading,Research,10,3,1,2021
2021-11-12,22,Reading,Research,10,3,1,2021
2021-11-12,77,Required courses,Coursework,10,3,1,2021
2021-11-12,69,Required courses,Coursework,10,3,1,2021
2021-11-13,7,Reading,Research,10,3,1,2021
2021-11-15,129,Required courses,Coursework,11,3,1,2021
2021-11-15,19,Required courses,Coursework,11,3,1,2021
2021-11-15,20,Supervision,Research,11,3,1,2021
2021-11-15,90,Supervision,Research,11,3,1,2021
2021-11-16,82,CLE talks,Community,11,3,1,2021
2021-11-16,212,Required courses,Coursework,11,3,1,2021
2021-11-16,10,Required courses,Coursework,11,3,1,2021
2021-11-16,47,Required courses,Coursework,11,3,1,2021
2021-11-17,103,Required courses,Coursework,11,3,1,2021
2021-11-17,31,Required courses,Coursework,11,3,1,2021
2021-11-18,4,Organising talks/conferences,Community,11,3,1,2021
2021-11-18,10,Required courses,Coursework,11,3,1,2021
2021-11-18,63,Required courses,Coursework,11,3,1,2021
2021-11-18,54,Required courses,Coursework,11,3,1,2021
2021-11-18,175,Required courses,Coursework,11,3,1,2021
2021-11-18,14,Required courses,Coursework,11,3,1,2021
2021-11-20,42,Reading,Research,11,3,1,2021
2021-11-20,136,Reading,Research,11,3,1,2021
2021-11-20,17,Reading,Research,11,3,1,2021
2021-11-22,3,Reading,Research,12,3,1,2021
2021-11-22,113,Required courses,Coursework,12,3,1,2021
2021-11-22,172,Required courses,Coursework,12,3,1,2021
2021-11-22,90,Supervision,Research,12,3,1,2021
2021-11-22,18,Supervision,Research,12,3,1,2021
2021-11-23,90,CLE talks,Community,12,3,1,2021
2021-11-23,70,Required courses,Coursework,12,3,1,2021
2021-11-23,156,Required courses,Coursework,12,3,1,2021
2021-11-24,90,Reading groups,Community,12,3,1,2021
2021-11-24,46,Required courses,Coursework,12,3,1,2021
2021-11-24,146,Required courses,Coursework,12,3,1,2021
2021-11-24,231,Required courses,Coursework,12,3,1,2021
2021-11-25,239,Required courses,Coursework,12,3,1,2021
2021-11-25,209,Required courses,Coursework,12,3,1,2021
2021-11-26,115,Required courses,Coursework,12,3,1,2021
2021-11-26,217,Required courses,Coursework,12,3,1,2021
2021-11-26,50,Required courses,Coursework,12,3,1,2021
2021-11-26,54,Required courses,Coursework,12,3,1,2021
2021-11-27,265,Reading,Research,12,3,1,2021
2021-11-27,163,Required courses,Coursework,12,3,1,2021
2021-11-29,28,Organising talks/conferences,Community,13,3,1,2021
2021-11-29,80,Organising talks/conferences,Community,13,3,1,2021
2021-11-29,56,Required courses,Coursework,13,3,1,2021
2021-11-29,136,Required courses,Coursework,13,3,1,2021
2021-11-29,90,Supervision,Research,13,3,1,2021
2021-11-30,80,CLE talks,Community,13,3,1,2021
2021-11-30,124,Required courses,Coursework,13,3,1,2021
2021-11-30,278,Required courses,Coursework,13,3,1,2021
2021-12-01,216,Required courses,Coursework,13,4,1,2021
2021-12-01,170,Required courses,Coursework,13,4,1,2021
2021-12-02,35,Required courses,Coursework,13,4,1,2021
2021-12-06,82,Organising talks/conferences,Community,14,4,1,2021
2021-12-06,40,Organising talks/conferences,Community,14,4,1,2021
2021-12-06,30,Required courses,Coursework,14,4,1,2021
2021-12-06,90,Supervision,Research,14,4,1,2021
2021-12-07,13,Organising talks/conferences,Community,14,4,1,2021
2021-12-07,133,Reading,Research,14,4,1,2021
2021-12-07,200,Reading,Research,14,4,1,2021
2021-12-07,36,Reading,Research,14,4,1,2021
2021-12-08,66,Reading groups,Community,14,4,1,2021
2021-12-08,16,Reading groups,Community,14,4,1,2021
2021-12-08,97,Reading groups,Community,14,4,1,2021
2021-12-08,115,Reading,Research,14,4,1,2021
2021-12-08,45,Reading,Research,14,4,1,2021
2021-12-08,104,Reading,Research,14,4,1,2021
2021-12-09,180,Word segmentation,Research,14,4,1,2021
2021-12-09,163,Word segmentation,Research,14,4,1,2021
2021-12-10,36,Reading,Research,14,4,1,2021
2021-12-10,25,Reading,Research,14,4,1,2021
2021-12-10,4,Word segmentation,Research,14,4,1,2021
2021-12-10,239,Word segmentation,Research,14,4,1,2021
2021-12-13,94,Supervision,Research,15,4,1,2021
2021-12-14,90,CLE talks,Community,15,4,1,2021
2021-12-14,5,Reading,Research,15,4,1,2021
2022-01-13,65,PhD admin,Admin,19,5,1,2022
2022-01-13,26,PhD admin,Admin,19,5,1,2022
2022-01-13,14,Required courses,Coursework,19,5,1,2022
2022-01-13,18,Required courses,Coursework,19,5,1,2022
2022-01-14,25,Reading,Research,19,5,1,2022
2022-01-14,8,Reading,Research,19,5,1,2022
2022-01-14,176,Reading,Research,19,5,1,2022
2022-01-14,13,Required courses,Coursework,19,5,1,2022
2022-01-14,13,PhD admin,Admin,19,5,1,2022
2022-01-15,27,Reading,Research,19,5,1,2022
2022-01-15,5,Reading,Research,19,5,1,2022
2022-01-17,47,Reading,Research,20,5,1,2022
2022-01-17,20,Reading,Research,20,5,1,2022
2022-01-17,63,Required courses,Coursework,20,5,1,2022
2022-01-17,75,Required courses,Coursework,20,5,1,2022
2022-01-17,36,Auditing courses,Coursework,20,5,1,2022
2022-01-17,13,Supervision,Research,20,5,1,2022
2022-01-17,90,Supervision,Research,20,5,1,2022
2022-01-17,32,Required courses,Coursework,20,5,1,2022
2022-01-17,13,Required courses,Coursework,20,5,1,2022
2022-01-18,90,CLE talks,Community,20,5,1,2022
2022-01-18,154,Reading,Research,20,5,1,2022
2022-01-18,110,Reading,Research,20,5,1,2022
2022-01-18,35,Required courses,Coursework,20,5,1,2022
2022-01-19,50,Reading groups,Community,20,5,1,2022
2022-01-19,91,Required courses,Coursework,20,5,1,2022
2022-01-19,231,Required courses,Coursework,20,5,1,2022
2022-01-20,38,Required courses,Coursework,20,5,1,2022
2022-01-20,7,Required courses,Coursework,20,5,1,2022
2022-01-20,15,Required courses,Coursework,20,5,1,2022
2022-01-20,10,Required courses,Coursework,20,5,1,2022
2022-01-20,10,Required courses,Coursework,20,5,1,2022
2022-01-21,50,Auditing courses,Coursework,20,5,1,2022
2022-01-21,134,Required courses,Coursework,20,5,1,2022
2022-01-21,155,Required courses,Coursework,20,5,1,2022
2022-01-21,83,Required courses,Coursework,20,5,1,2022
2022-01-22,7,Reading groups,Community,20,5,1,2022
2022-01-22,10,Auditing courses,Coursework,20,5,1,2022
2022-01-22,195,Required courses,Coursework,20,5,1,2022
2022-01-24,15,Reading groups,Community,21,5,1,2022
2022-01-24,43,Required courses,Coursework,21,5,1,2022
2022-01-24,70,Auditing courses,Coursework,21,5,1,2022
2022-01-24,68,Auditing courses,Coursework,21,5,1,2022
2022-01-24,90,Supervision,Research,21,5,1,2022
2022-01-25,143,Reading groups,Community,21,5,1,2022
2022-01-25,7,Reading groups,Community,21,5,1,2022
2022-01-25,78,Reading groups,Community,21,5,1,2022
2022-01-25,74,Required courses,Coursework,21,5,1,2022
2022-01-26,71,Reading groups,Community,21,5,1,2022
2022-01-26,50,Reading groups,Community,21,5,1,2022
2022-01-26,183,Reading,Research,21,5,1,2022
2022-01-26,65,Required courses,Coursework,21,5,1,2022
2022-01-26,47,Required courses,Coursework,21,5,1,2022
2022-01-27,30,Reading groups,Community,21,5,1,2022
2022-01-27,242,Reading,Research,21,5,1,2022
2022-01-27,10,Reading,Research,21,5,1,2022
2022-01-27,53,Required courses,Coursework,21,5,1,2022
2022-01-27,18,Supervision,Research,21,5,1,2022
2022-01-28,95,Reading groups,Community,21,5,1,2022
2022-01-28,50,Required courses,Coursework,21,5,1,2022
2022-01-28,50,Auditing courses,Coursework,21,5,1,2022
2022-01-28,50,Supervision,Research,21,5,1,2022
2022-01-28,55,Required courses,Coursework,21,5,1,2022
2022-01-31,31,Required courses,Coursework,22,5,1,2022
2022-01-31,28,Required courses,Coursework,22,5,1,2022
2022-01-31,11,Supervision,Research,22,5,1,2022
2022-01-31,75,Supervision,Research,22,5,1,2022
2022-01-31,143,Required courses,Coursework,22,5,1,2022
2022-01-31,24,Required courses,Coursework,22,5,1,2022
2022-01-31,22,Required courses,Coursework,22,5,1,2022
2022-02-01,92,CLE talks,Community,22,6,1,2022
2022-02-01,20,Reading,Research,22,6,1,2022
2022-02-01,35,Auditing courses,Coursework,22,6,1,2022
2022-02-01,24,Auditing courses,Coursework,22,6,1,2022
2022-02-02,110,Reading groups,Community,22,6,1,2022
2022-02-02,55,Reading groups,Community,22,6,1,2022
2022-02-02,74,Reading,Research,22,6,1,2022
2022-02-03,11,Reading,Research,22,6,1,2022
2022-02-03,179,Reading,Research,22,6,1,2022
2022-02-03,22,Reading,Research,22,6,1,2022
2022-02-03,42,Reading,Research,22,6,1,2022
2022-02-03,52,Required courses,Coursework,22,6,1,2022
2022-02-04,24,Required courses,Coursework,22,6,1,2022
2022-02-04,7,Required courses,Coursework,22,6,1,2022
2022-02-04,50,Required courses,Coursework,22,6,1,2022
2022-02-04,50,Auditing courses,Coursework,22,6,1,2022
2022-02-04,30,Talks/conferences,Community,22,6,1,2022
2022-02-07,172,Word segmentation,Research,23,6,1,2022
2022-02-07,4,Word segmentation,Research,23,6,1,2022
2022-02-07,90,Supervision,Research,23,6,1,2022
2022-02-08,90,CLE talks,Community,23,6,1,2022
2022-02-08,7,Talks/conferences,Community,23,6,1,2022
2022-02-08,105,Required courses,Coursework,23,6,1,2022
2022-02-08,60,Auditing courses,Coursework,23,6,1,2022
2022-02-09,50,Reading groups,Community,23,6,1,2022
2022-02-09,86,Reading groups,Community,23,6,1,2022
2022-02-09,62,Reading groups,Community,23,6,1,2022
2022-02-09,42,Reading,Research,23,6,1,2022
2022-02-09,31,Reading,Research,23,6,1,2022
2022-02-09,17,Auditing courses,Coursework,23,6,1,2022
2022-02-10,18,Reading groups,Community,23,6,1,2022
2022-02-10,16,Reading,Research,23,6,1,2022
2022-02-10,242,Reading,Research,23,6,1,2022
2022-02-10,79,Reading,Research,23,6,1,2022
2022-02-10,26,Reading,Research,23,6,1,2022
2022-02-10,85,Talks/conferences,Community,23,6,1,2022
2022-02-11,71,Reading,Research,23,6,1,2022
2022-02-11,125,Reading,Research,23,6,1,2022
2022-02-11,114,Reading,Research,23,6,1,2022
2022-02-11,50,Auditing courses,Coursework,23,6,1,2022
2022-02-14,65,Required courses,Coursework,24,6,1,2022
2022-02-21,194,Non-thesis project,Research,25,6,1,2022
2022-02-21,13,Supervision,Research,25,6,1,2022
2022-02-21,120,Supervision,Research,25,6,1,2022
2022-02-22,5,Word segmentation,Research,25,6,1,2022
2022-02-23,255,Talks/conferences,Community,25,6,1,2022
2022-02-24,225,Talks/conferences,Community,25,6,1,2022
2022-02-24,33,Talks/conferences,Community,25,6,1,2022
2022-02-24,18,Required courses,Coursework,25,6,1,2022
2022-02-24,50,Required courses,Coursework,25,6,1,2022
2022-02-25,155,Talks/conferences,Community,25,6,1,2022
2022-02-25,56,Reviewing,Community,25,6,1,2022
2022-02-25,122,Reviewing,Community,25,6,1,2022
2022-02-25,35,Reviewing,Community,25,6,1,2022
2022-02-28,7,Reading,Research,26,6,1,2022
2022-02-28,33,Required courses,Coursework,26,6,1,2022
2022-02-28,80,Supervision,Research,26,6,1,2022
2022-03-03,69,Word segmentation,Research,26,7,1,2022
2022-03-03,87,Word segmentation,Research,26,7,1,2022
2022-03-03,120,Word segmentation,Research,26,7,1,2022
2022-03-04,50,Required courses,Coursework,26,7,1,2022
2022-03-04,50,Auditing courses,Coursework,26,7,1,2022
2022-03-04,191,Word segmentation,Research,26,7,1,2022
2022-03-04,21,Word segmentation,Research,26,7,1,2022
2022-03-07,116,Word segmentation,Research,27,7,1,2022
2022-03-07,165,Supervision,Research,27,7,1,2022
2022-03-08,70,Organising talks/conferences,Community,27,7,1,2022
2022-03-08,146,Required courses,Coursework,27,7,1,2022
2022-03-08,5,Required courses,Coursework,27,7,1,2022
2022-03-08,99,Required courses,Coursework,27,7,1,2022
2022-03-08,52,Required courses,Coursework,27,7,1,2022
2022-03-09,55,Reading groups,Community,27,7,1,2022
2022-03-09,40,Reading groups,Community,27,7,1,2022
2022-03-09,72,Required courses,Coursework,27,7,1,2022
2022-03-09,75,Required courses,Coursework,27,7,1,2022
2022-03-09,14,Required courses,Coursework,27,7,1,2022
2022-03-09,8,Word segmentation,Research,27,7,1,2022
2022-03-09,55,Talks/conferences,Community,27,7,1,2022
2022-03-10,27,Reading,Research,27,7,1,2022
2022-03-10,210,Reading,Research,27,7,1,2022
2022-03-10,31,Reading,Research,27,7,1,2022
2022-03-10,43,Required courses,Coursework,27,7,1,2022
2022-03-11,133,Required courses,Coursework,27,7,1,2022
2022-03-11,30,Required courses,Coursework,27,7,1,2022
2022-03-11,50,Auditing courses,Coursework,27,7,1,2022
2022-03-11,141,Word segmentation,Research,27,7,1,2022
2022-03-11,30,Word segmentation,Research,27,7,1,2022
2022-03-11,78,Word segmentation,Research,27,7,1,2022
2022-03-14,33,Required courses,Coursework,28,7,1,2022
2022-03-14,15,Reviewing,Community,28,7,1,2022
2022-03-14,14,Word segmentation,Research,28,7,1,2022
2022-03-14,25,Word segmentation,Research,28,7,1,2022
2022-03-14,84,Word segmentation,Research,28,7,1,2022
2022-03-14,30,Word segmentation,Research,28,7,1,2022
2022-03-14,90,Supervision,Research,28,7,1,2022
2022-03-15,56,CLE talks,Community,28,7,1,2022
2022-03-15,50,Reading,Research,28,7,1,2022
2022-03-15,59,Word segmentation,Research,28,7,1,2022
2022-03-15,62,Word segmentation,Research,28,7,1,2022
2022-03-15,194,Word segmentation,Research,28,7,1,2022
2022-03-15,80,Word segmentation,Research,28,7,1,2022
2022-03-16,58,Reading groups,Community,28,7,1,2022
2022-03-16,10,Required courses,Coursework,28,7,1,2022
2022-03-16,74,Word segmentation,Research,28,7,1,2022
2022-03-16,10,Word segmentation,Research,28,7,1,2022
2022-03-16,52,Word segmentation,Research,28,7,1,2022
2022-03-16,65,Word segmentation,Research,28,7,1,2022
2022-03-16,162,Word segmentation,Research,28,7,1,2022
2022-03-17,204,Reading,Research,28,7,1,2022
2022-03-17,39,Reading,Research,28,7,1,2022
2022-03-17,15,Word segmentation,Research,28,7,1,2022
2022-03-18,24,Reading,Research,28,7,1,2022
2022-03-18,50,Required courses,Coursework,28,7,1,2022
2022-03-18,50,Auditing courses,Coursework,28,7,1,2022
2022-03-18,225,Word segmentation,Research,28,7,1,2022
2022-03-21,158,Required courses,Coursework,29,7,1,2022
2022-03-21,234,Required courses,Coursework,29,7,1,2022
2022-03-21,95,Supervision,Research,29,7,1,2022
2022-03-22,38,Reading,Research,29,7,1,2022
2022-03-22,48,Reading,Research,29,7,1,2022
2022-03-22,13,Required courses,Coursework,29,7,1,2022
2022-03-22,160,Required courses,Coursework,29,7,1,2022
2022-03-22,139,Word segmentation,Research,29,7,1,2022
2022-03-22,95,Talks/conferences,Community,29,7,1,2022
2022-03-23,12,Reading,Research,29,7,1,2022
2022-03-25,71,Word segmentation,Research,29,7,1,2022
2022-03-25,9,Word segmentation,Research,29,7,1,2022
2022-03-28,116,Required courses,Coursework,30,7,1,2022
2022-03-28,99,Required courses,Coursework,30,7,1,2022
2022-03-28,105,Required courses,Coursework,30,7,1,2022
2022-03-28,35,Word segmentation,Research,30,7,1,2022
2022-03-28,14,Word segmentation,Research,30,7,1,2022
2022-03-28,90,Supervision,Research,30,7,1,2022
2022-03-29,85,CLE talks,Community,30,7,1,2022
2022-03-29,180,Word segmentation,Research,30,7,1,2022
2022-03-29,73,Word segmentation,Research,30,7,1,2022
2022-03-30,69,Reading groups,Community,30,7,1,2022
2022-03-30,50,Reading groups,Community,30,7,1,2022
2022-03-30,55,Reading groups,Community,30,7,1,2022
2022-03-30,13,Required courses,Coursework,30,7,1,2022
2022-03-30,40,Supervision,Research,30,7,1,2022
2022-03-31,155,Required courses,Coursework,30,7,1,2022
2022-03-31,185,Required courses,Coursework,30,7,1,2022
2022-04-01,51,Reading,Research,30,8,1,2022
2022-04-01,50,Reading,Research,30,8,1,2022
2022-04-01,50,Auditing courses,Coursework,30,8,1,2022
2022-04-01,66,Word segmentation,Research,30,8,1,2022
2022-04-01,60,Talks/conferences,Community,30,8,1,2022
2022-04-04,47,Reading groups,Community,31,8,1,2022
2022-04-04,189,Reading,Research,31,8,1,2022
2022-04-04,117,Required courses,Coursework,31,8,1,2022
2022-04-04,18,Required courses,Coursework,31,8,1,2022
2022-04-04,10,Required courses,Coursework,31,8,1,2022
2022-04-04,90,Supervision,Research,31,8,1,2022
2022-04-05,94,CLE talks,Community,31,8,1,2022
2022-04-05,126,Reading,Research,31,8,1,2022
2022-04-05,79,Reading,Research,31,8,1,2022
2022-04-05,34,Word segmentation,Research,31,8,1,2022
2022-04-05,75,Supervision,Research,31,8,1,2022
2022-04-05,90,Talks/conferences,Community,31,8,1,2022
2022-04-06,4,Organising talks/conferences,Community,31,8,1,2022
2022-04-06,66,Reading groups,Community,31,8,1,2022
2022-04-06,61,Reading,Research,31,8,1,2022
2022-04-06,39,Reading,Research,31,8,1,2022
2022-04-06,28,Reading,Research,31,8,1,2022
2022-04-06,234,Reading,Research,31,8,1,2022
2022-04-07,153,Non-thesis project,Research,31,8,1,2022
2022-04-07,47,Non-thesis project,Research,31,8,1,2022
2022-04-07,63,Non-thesis project,Research,31,8,1,2022
2022-04-07,46,Auditing courses,Coursework,31,8,1,2022
2022-04-07,59,Auditing courses,Coursework,31,8,1,2022
2022-04-07,23,PhD admin,Admin,31,8,1,2022
2022-04-08,15,Non-thesis project,Research,31,8,1,2022
2022-04-08,109,Reading,Research,31,8,1,2022
2022-04-08,31,Talks/conferences,Community,31,8,1,2022
2022-04-09,60,Non-thesis project,Research,31,8,1,2022
2022-04-09,56,Non-thesis project,Research,31,8,1,2022
2022-04-09,60,Non-thesis project,Research,31,8,1,2022
2022-04-09,76,Non-thesis project,Research,31,8,1,2022
2022-04-11,10,Reading,Research,32,8,1,2022
2022-04-11,150,Reading,Research,32,8,1,2022
2022-04-11,128,Supervision,Research,32,8,1,2022
